k,Baumannia,Psychromonas,Sphingomonas,Roseiflexus,Hydrogenobaculum,Alteromonas,Denitrovibrio,Frankia,Candidatus,Corynebacterium
3,269.3438736,268.7119519,275.5703948,343.8194939,316.4346896,269.1614359,282.9357613,275.6378952,363.5405162,268.7096022,361.5782081
3,275.9330402,275.9330402,276.5384458,345.1094284,317.680666,270.7268334,284.0744735,279.6311621,355.9229468,270.7052461,353.3128332
3,282.73176,280.8867526,278.4458819,318.0348924,297.5574631,288.6488823,280.9668068,281.2052715,337.8366207,281.890978,341.5968117
3,264.8007082,260.9140485,267.1401352,338.7001436,312.3645534,278.1032594,276.0707201,276.6644116,366.4519323,268.6057921,367.3990356
3,269.7140192,269.7140192,279.6739804,315.2920863,298.3891083,273.9375245,278.9726872,280.3164987,335.4116304,272.512519,328.9730327
3,283.2601633,283.2601633,274.4239999,324.778565,305.8800363,280.7611946,278.9870399,279.670292,334.9120092,274.855011,334.7787064
3,285.8450878,285.8450878,284.8925906,328.2187274,304.6017278,286.6777864,286.7301815,287.0403594,334.2022879,285.2958956,334.7706904
3,274.7178703,274.7178703,278.3903414,335.8975164,309.1502322,282.8381633,282.587611,279.1627316,343.159878,277.180308,341.2708069
3,285.883254,285.5991617,280.9789112,330.736738,306.5535656,278.9797081,283.5644691,284.3208733,342.5606986,280.832985,344.1619429
3,283.5168593,283.5168593,285.3439788,326.7069378,303.149288,288.3502572,285.6191964,289.9829807,327.5731877,284.263675,328.7286864
3,277.6483015,277.6483015,274.2720908,340.0466713,310.3102494,272.3861669,277.0996852,273.2783817,353.3727911,271.1859203,352.1569804
3,288.3605559,288.3605559,282.9296913,318.1486438,297.9362328,292.7632878,284.3909836,280.3742735,324.7280346,285.2532281,320.3999532
3,289.2241666,289.2241666,282.0044718,304.8766103,291.1434029,292.9585642,279.8522653,284.4355383,309.9855057,287.209414,312.94379
3,291.2045611,287.3889498,280.7985461,327.2873713,306.6071882,288.5722517,282.8322438,285.5913933,329.4953189,282.6698137,328.9986759
3,276.4693199,276.4693199,281.4992351,316.4923254,298.0119808,268.4723467,278.7857824,277.7158257,337.0871925,270.6280484,333.0307559
3,287.475516,287.475516,281.5925186,320.8879014,298.8448552,289.7529903,284.6878075,284.6535013,328.8532326,286.1566397,326.736825
3,287.1168944,281.9653129,278.9537471,319.1617347,301.8733108,285.967056,279.652043,278.0211942,333.7833293,278.935339,336.5423596
3,281.6604611,281.6604611,276.7553094,322.2208273,302.2243527,286.6854317,279.3112315,290.4703896,338.2114207,281.8033659,337.6732152
3,275.9668308,275.9668308,281.8677988,330.086438,306.7830834,273.3423301,282.9621934,279.0234442,340.0662039,272.697519,335.8553073
3,282.1290624,281.1973689,276.2052737,334.674326,311.4582698,272.3099593,281.7369501,276.2427482,341.8476283,272.7167613,342.7801108
3,281.0711225,281.0711225,276.2909761,328.4914363,304.2148764,265.5713652,277.9827104,273.6327045,335.310037,270.5635956,334.9690197
3,277.4039391,277.4039391,274.0961772,319.2835463,299.9839696,279.5984236,279.2843013,279.4807551,343.0991218,273.7913534,347.2092124
3,288.6900449,287.9260062,282.9988403,330.4228261,303.2374241,282.8062714,283.8357272,284.1884241,334.9096172,283.419321,333.1082139
3,291.303308,291.303308,285.2187311,319.584756,302.1100246,283.4930226,283.7708972,281.2756531,327.4658998,283.4944635,324.0310916
3,278.4055508,274.3195124,273.1936182,339.6640732,305.0631842,270.7204403,275.0502234,274.3417539,346.0052088,269.6836874,348.700902
3,304.9310567,295.6768165,290.0592069,306.9308066,293.0001335,297.1904602,290.0535793,290.4692841,307.7979981,289.7018243,303.9923721
3,302.0731427,293.6353487,292.3780578,310.8076752,294.3050534,296.4473364,291.4200538,286.0664592,313.6761895,289.6660383,307.6858789
3,292.7432706,292.7432706,285.2826801,311.6437831,290.5591139,298.2270773,284.057317,291.8553875,318.3303246,288.5973129,316.9407009
3,269.6408742,269.6408742,287.0631534,310.5184338,296.988225,277.8644328,284.4172135,280.4908007,329.9069157,280.1095269,325.2008683
3,295.9146218,294.9509525,287.0451205,329.4940774,301.1341764,290.2725883,284.8553297,285.7212422,332.8530163,286.3054834,332.2918978
3,288.7350352,288.7350352,283.464343,329.2400838,304.1934882,285.1129941,285.178441,280.5395016,333.6875206,283.0316964,329.3058987
3,272.9283834,271.1890646,275.9024208,340.6861612,309.2639111,275.6270829,279.8087738,278.7300026,358.5109642,274.8409874,359.161737
3,279.644175,279.644175,282.447272,323.1187257,305.8171702,281.281655,284.2628823,281.5530638,340.6798524,279.6694615,341.9925777
3,269.1141011,269.1141011,275.3072083,338.2949889,310.6145142,267.9829356,279.3691019,275.0232986,348.033615,266.1139659,347.8715615
3,272.0431609,272.0431609,274.0027219,345.57991,313.6933989,275.4013917,278.0127191,280.3508253,353.2428808,272.5604726,354.2750333
3,273.3596856,273.3596856,280.4470677,326.4653091,301.6091288,278.0887223,278.2984255,282.3798713,337.6533946,273.8965056,338.2209909
3,292.0147073,292.0147073,290.2579415,309.3059838,294.5026072,283.8503181,291.5533251,285.0861733,316.4636032,285.3591711,316.0292631
3,264.6459395,264.6459395,271.1927923,333.4849098,310.3580363,264.0526869,276.8507786,273.795862,351.2167952,265.8377744,352.9392516
3,266.8014205,266.8014205,272.3563935,344.9580706,310.2422823,267.632409,276.8489928,278.3286319,350.7862459,269.6054315,351.243675
3,300.5392387,300.5392387,292.8091281,289.3357624,283.7071337,302.4759302,288.8479149,294.467334,289.0387127,293.2049792,288.196067
3,284.1077581,284.1077581,286.2678198,327.3773668,311.0626656,278.4053267,286.9442303,279.9305145,336.9608706,278.0050368,328.7511751
3,251.7698938,251.7698938,259.8704799,362.7526125,326.1610288,266.3547475,271.1163093,272.8875805,390.8598996,254.7507844,391.6912385
3,288.9779438,288.9779438,286.3429657,319.3649096,299.8473484,290.9702284,285.1446539,287.4654007,323.3252553,285.8278662,320.6366618
3,290.3141889,286.0837214,286.0869075,318.2260863,293.0161224,292.8184331,281.1197828,285.3703953,323.6731568,285.926676,321.0465975
3,283.309049,283.309049,284.6396344,320.1604713,306.3701156,282.8174863,283.7492156,282.3486486,334.2326505,278.787487,332.0539094
3,277.8425573,277.8425573,282.7964865,331.04237,309.9947008,273.0363182,286.0405188,281.6732452,337.045514,274.0471682,332.877422
3,269.8075498,269.8075498,265.8285634,340.4595237,308.3530473,275.9677774,272.1357955,278.5208548,358.0079133,268.3623695,361.2463418
3,289.2007152,289.2007152,283.7036301,330.655631,309.5330398,283.5280747,283.1385895,286.3517115,342.2616973,281.3987729,338.9579572
3,287.6059666,287.6059666,284.5763062,328.851912,299.5942525,285.7718085,285.157777,283.6055863,324.7496157,288.4068178,324.8906553
3,315.8413986,315.8413986,290.3503692,288.7773289,287.8194486,298.846751,286.5661858,293.9851323,296.0304997,293.2607538,299.5042082
3,254.2074885,252.1636143,261.2941893,358.4919512,328.8695219,253.6916277,273.5418593,269.4835682,389.6010831,255.1847276,396.7001479
3,294.8368825,294.5504298,288.2809198,312.1438574,295.013931,296.4939377,289.2021318,284.2804324,318.2807225,286.4405174,311.0114531
3,277.9203571,277.9203571,275.1989818,327.984347,305.3061391,274.4809032,278.1761034,280.0577838,333.6998907,273.1386808,339.8848243
3,279.6954396,279.6954396,276.0075697,335.1957964,307.3998366,272.928624,277.7985981,272.6869016,332.950744,277.4852547,334.2767741
3,280.1263958,278.805321,274.2874434,350.5509856,315.5737216,274.9238282,279.0756107,283.4179184,349.4534821,276.0021415,350.6183226
3,263.3096525,263.3096525,269.0150752,327.3946786,305.3444037,258.8005866,272.3788522,272.823284,355.7799736,261.166232,362.256512
3,270.4029244,264.6475827,273.4783113,338.5719344,319.1942232,260.7981114,281.224208,270.0655161,366.643802,263.6548733,366.163313
3,287.4015838,287.4015838,292.0933827,325.1427448,307.7401733,290.3884854,290.8533499,287.4329258,334.8484224,288.0892928,330.932962
3,280.6737847,280.6737847,276.7890472,343.8048601,307.8606654,283.7413121,280.9347988,288.2369377,338.4944161,276.1653902,339.1493495
3,289.9517244,289.9517244,280.4129916,321.1478113,294.4418234,291.0759919,281.7502385,279.1764094,318.3612843,284.3637261,319.1658568
3,282.170344,282.170344,283.8678452,316.7569537,297.9839616,287.2051132,285.2891316,294.6743863,317.5899913,280.7014842,313.7078539
3,278.1771701,278.1771701,280.7663399,325.0538916,305.7084452,276.6602794,281.5415605,281.2537316,333.5041815,277.3444207,331.764232
3,267.6849116,267.6849116,275.1859511,323.4271497,305.6315003,275.1137429,279.9539201,274.291496,345.7862274,269.2809434,344.5581833
3,298.9192394,298.9192394,292.9912187,299.6096759,291.1850379,296.9404114,289.4750017,294.2339962,302.3505835,292.6986225,298.1044934
3,272.394455,272.394455,274.6325822,339.2941183,308.1431614,271.8162092,277.1670585,272.2027543,349.1031159,272.1587913,349.943095
3,284.7719853,284.7719853,280.4147729,333.1044717,309.0873181,275.5985825,281.5938424,274.1710249,344.8478965,277.8503996,344.9662395
3,262.5598376,262.5598376,277.2901882,331.3590815,306.3713616,274.7592618,279.5996029,285.0832309,357.6209348,270.6602083,357.7557508
3,274.5176456,274.5176456,281.5868296,327.9516479,310.9934644,278.1076675,285.9975199,283.6175733,348.2940626,277.8167499,350.2616668
3,275.8089201,275.8089201,273.7234388,328.8307854,304.1223104,267.9365262,274.5810071,275.1096971,335.2291402,267.8425262,333.9946622
3,296.8384245,296.8384245,285.4054262,316.1551341,300.5156102,294.1136086,285.23504,288.8720633,321.4664208,285.0377042,318.9416011
3,279.1876652,279.1876652,277.3736837,318.7431693,308.8761509,287.534131,281.9485092,282.2750537,342.3920294,279.4431323,343.7708617
3,291.4502209,291.4502209,284.9937251,310.0357607,293.380352,288.8500879,283.8748504,287.9909413,308.4439602,283.4734344,307.7438541
3,290.1383413,290.1383413,286.1174259,326.4918689,303.763822,294.1791761,289.3229362,288.7613341,330.0664936,284.6700221,324.9806462
3,293.3294285,292.3997373,285.6514037,316.9825116,301.0299032,283.9159243,288.1651065,282.8797332,326.1463093,285.4296672,325.3837147
3,272.4452402,272.4452402,277.258235,339.0921532,311.6973695,277.5487248,280.3362007,278.1255213,354.8979656,277.4263661,353.1880413
3,287.5888469,287.5888469,285.1872073,305.422054,295.5086375,280.7167661,283.2026192,282.2647707,306.8720714,275.5775561,305.7140937
3,280.5885678,280.5885678,274.0299969,319.7215775,299.5926792,277.386371,276.833025,279.7434241,340.333773,275.4369072,345.9120851
3,293.153017,293.153017,288.1119297,317.5675384,299.5832119,291.4416505,286.9638905,281.7195263,317.7000731,287.0094859,311.2628973
3,281.5944236,281.5944236,282.964491,332.5688545,307.9979979,286.4554851,287.386284,283.0264637,337.3126732,280.4803848,330.829204
3,273.970283,273.970283,269.0845494,330.0901363,306.3023153,274.6588993,274.1471344,275.6578522,341.0337091,269.7550643,343.8535089
3,267.956358,267.956358,266.7624401,329.9906061,302.4459944,261.7544287,268.7915669,272.0154342,339.3893705,261.1242244,342.766743
3,299.278849,297.1807477,282.9554205,299.1645443,282.9897547,295.087812,281.2042473,285.8360307,315.457219,285.6090214,316.3291911
3,275.0332553,275.0332553,276.336366,337.1654546,307.6830881,281.3959155,276.1869311,283.1491382,346.7946939,273.2617093,345.069869
3,288.3561768,287.2195431,281.7925081,325.6325868,303.788663,288.4798568,282.4764594,285.8886762,335.8334095,285.344868,337.5463933
3,286.7084204,286.7084204,283.4515162,312.3683221,297.5137119,283.4865675,281.0372052,276.9447931,324.8310549,282.0292951,326.7742529
3,285.1314073,285.1314073,277.5739507,313.1080939,295.381574,294.0592412,279.8984591,281.2379612,337.2510901,280.8419364,335.893085
3,273.5376919,273.5376919,275.8326605,345.095557,314.2583037,277.5380519,280.4821953,274.4220785,354.1326291,272.4024971,351.6335493
3,268.3144228,268.3144228,277.8116444,332.1736806,310.1335662,273.6208641,285.1647992,280.2302657,356.9095768,272.2089488,353.832067
3,284.1423532,283.8981909,285.000321,328.7385638,307.4721546,275.786303,288.0539547,279.3858732,332.5159132,280.4075032,333.172729
3,269.8185853,268.4321214,272.1496934,343.5185332,317.9930518,281.2423275,277.2035772,279.958792,367.4616713,270.6472407,366.5162799
3,273.4968251,273.4361492,275.0866017,354.5086025,311.0844553,281.7211009,276.0970317,279.5225029,349.1968654,276.1699438,348.4465995
3,293.1637755,293.1637755,280.3813637,306.0789169,285.6431748,288.6688042,284.4393249,280.8512269,318.9197093,280.1045788,315.7984251
3,280.2528639,280.2528639,274.809233,339.2137331,310.7384303,273.1619508,277.3289931,281.2661879,347.283189,273.2376978,348.3812611
3,288.5315755,287.3625748,282.895472,331.8278266,307.0068767,282.4448311,282.9372303,281.7791547,334.6169303,281.1737874,332.7400218
3,299.6509687,295.8966265,284.9812941,318.1142508,305.1117274,289.6984036,288.701087,285.248988,319.0624366,283.9746349,321.4907109
3,275.5480694,275.5480694,271.2308451,332.0587331,305.8419745,283.9900492,277.0492014,276.3175785,343.8258741,273.8741073,346.4453926
3,296.1743423,296.1743423,287.7479314,318.6465194,300.6653532,279.6614458,285.1305736,284.864096,318.0809875,283.2525875,319.0174916
3,274.8701719,274.0843428,269.0275582,326.05605,302.8338212,272.1816701,275.8552458,268.2360345,344.8590121,267.3318887,343.7194344
3,269.3029848,269.3029848,270.0966644,340.3783489,310.3388667,273.1563099,277.8326439,275.5221771,350.0130659,268.1268718,348.2077325
3,290.3582467,290.3582467,277.2623087,329.3206647,301.0842925,286.8482339,282.2205918,277.8429811,336.5591759,278.31522,332.6349156
3,296.384227,296.384227,293.148763,317.6834445,304.1818771,289.6059914,297.147056,288.1805124,323.9002799,288.427163,318.3209001
3,266.658383,266.1160202,258.5605947,330.0217158,301.4100021,261.3895324,272.0066105,263.8778463,355.7517659,259.3966785,361.3423815
3,278.8379009,278.8379009,278.874987,330.7407281,302.3036098,285.0158494,280.156784,281.9554485,342.101357,276.9042437,339.2158857
3,289.5089194,289.5089194,280.8490354,321.6253221,303.1924896,290.6164092,279.5610019,279.9247331,338.5796069,278.6464704,333.5538881
3,276.9285009,276.9285009,277.9518374,338.405287,312.0516212,274.1554256,281.3692129,280.6934054,351.2701593,273.292117,349.6109335
3,267.9260227,267.9260227,267.0278901,331.0610815,307.768315,272.5718607,275.0885558,273.6576601,363.7663346,264.8266616,367.3878054
3,276.5719639,276.5719639,275.5448643,336.4827735,309.3893125,287.7702063,283.4269928,283.47132,347.8820508,279.1814829,345.3709541
3,274.7590301,274.7590301,279.7180297,334.0355791,306.7354114,277.4184186,283.619135,282.7053169,339.9657441,273.6924887,336.0356698
3,271.1568205,271.1568205,275.1486459,347.328938,313.888624,275.2171478,283.7067478,275.8185213,356.4706009,271.0230652,354.1807986
3,284.6977781,284.6977781,284.8453362,308.6834612,301.2513857,279.6428548,284.1829953,275.8017133,324.2304341,273.3107318,317.3424536
3,290.0846855,285.4125738,284.2569952,336.9766757,304.8340227,287.512073,285.6823437,283.4594229,334.5738929,286.1580597,331.0024013
3,267.7731409,267.7731409,268.1838441,342.3217297,312.1549514,270.5880927,276.5678089,274.2996328,361.8371872,265.038728,363.8482995
3,284.4074099,284.4074099,285.3458564,334.0322994,312.0648658,288.051897,288.3922456,284.0099031,336.7142591,284.100602,330.3222904
3,263.2690313,263.2690313,265.252912,354.8513598,317.1885079,267.9461426,270.4130614,278.0946242,367.8865845,262.8168195,373.4797538
3,280.8596386,280.8596386,273.4162528,329.7056539,303.8983207,279.7253863,276.2531792,282.1196204,346.4373277,273.7651742,349.2965825
3,273.1122096,273.1122096,275.3849247,337.2684325,307.3336913,274.1461786,280.0382624,277.3863187,352.5821009,270.5898842,353.2715429
3,275.053044,275.053044,274.0147431,338.7673302,319.8089913,271.1824826,280.4433864,277.1718181,358.7206435,271.1186218,358.1890345
3,285.7771668,285.7771668,290.7752932,330.834009,310.2080539,286.4006164,290.0072522,289.1098298,335.2526583,285.9198661,333.0306676
3,273.4527422,273.4527422,275.076467,329.735616,305.5668242,275.8846711,277.3064718,280.5961947,336.7950077,271.0669397,334.294085
3,274.5891073,274.5891073,281.4625695,328.3039063,307.4631803,274.740423,281.3049482,277.0435928,342.2441867,273.8704592,340.0237843
3,279.0058961,278.3290338,278.7996079,337.3525926,308.0048906,279.6507622,281.3877631,284.4680486,344.1231712,276.3580038,343.7233796
3,272.1676751,272.1676751,267.6460641,342.0945567,305.4447347,269.7724341,272.1865238,269.5605384,348.5982866,268.0362023,348.0139114
3,299.9145712,294.3927156,289.1250832,317.2063494,298.0508959,295.2738486,293.1107219,288.2569214,321.0748798,291.0348752,313.9893685
3,295.0977257,290.5249357,285.9783553,311.4596302,295.0199151,293.4243186,281.0821975,287.1404227,321.0243344,287.6198735,320.7606985
3,269.7240093,269.7240093,273.8856922,340.5742614,314.3235852,275.7206076,279.7086064,276.7586624,360.165012,272.5019474,360.1778203
3,267.928515,267.928515,271.1240707,348.6270906,319.0698622,267.7034091,276.0119545,277.4563145,365.2909073,268.6424602,364.5194394
3,270.0565094,270.0565094,272.9054948,336.3621982,308.8612142,270.0753503,275.5623012,275.5321224,345.3555621,267.5715813,346.4070134
3,299.5161202,299.5161202,289.3241763,294.2129128,288.4716171,305.5394407,286.7601381,288.2826422,302.9616348,295.4370375,300.7164368
3,279.5618232,279.5618232,280.8375765,330.4502304,305.1088194,276.4128478,281.662121,283.1046413,339.6465511,274.4144327,337.7941518
3,270.1189236,270.1189236,271.9522542,344.6424829,312.6957296,278.2784719,280.0763356,275.6708307,357.3218285,270.9948706,356.4680436
3,294.9072316,294.9072316,289.9214164,307.1878304,294.5154153,296.3822319,288.1809888,288.9004254,310.1839821,288.7252748,307.8962307
3,288.2159022,288.2159022,287.742308,317.5692531,299.2979624,277.2587435,285.9954815,280.9232936,324.3513018,278.031764,318.6296139
3,281.5437477,281.5437477,277.3940245,323.2928247,297.3195396,273.455089,277.4479489,279.7401643,334.2430857,273.2751489,336.5769246
